0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.7906627655029297,0.7703019976615906,-4.874773651408759e-08,0.7100863456726074,0.7506153583526611,0.000804335402790457,0.638538658618927,0.6971597075462341,-0.003495020093396306,0.5840435028076172,0.671194314956665,-0.015259332023561,0.5351563096046448,0.6619008183479309,-0.0263849925249815,0.6554558873176575,0.5608690977096558,0.02950168028473854,0.6241333484649658,0.4723943769931793,0.009225474670529366,0.5896302461624146,0.44873327016830444,-0.012876195833086967,0.555725634098053,0.4488562047481537,-0.027424832805991173,0.6768631339073181,0.5493109226226807,0.011398976668715477,0.6420735120773315,0.4509655237197876,-0.010586399585008621,0.5982639193534851,0.43257492780685425,-0.031188976019620895,0.5595421195030212,0.4446216821670532,-0.04323362186551094,0.7014961242675781,0.5481117963790894,-0.011803340166807175,0.6672788858413696,0.4472309350967407,-0.028895149007439613,0.6195871829986572,0.4277779161930084,-0.0413624607026577,0.5781876444816589,0.4367874264717102,-0.0480167530477047,0.7287919521331787,0.5560276508331299,-0.036811355501413345,0.6981630325317383,0.4749941825866699,-0.04899013414978981,0.6595602035522461,0.4472878575325012,-0.055932607501745224,0.6236037611961365,0.4428768754005432,-0.060039129108190536,C
0.7863507866859436,0.7702075839042664,-3.667043202426612e-08,0.7085005640983582,0.7520754933357239,-0.0024277190677821636,0.6361543536186218,0.6972399950027466,-0.008122125640511513,0.5812888145446777,0.6712159514427185,-0.020480845123529434,0.5322191715240479,0.6632813811302185,-0.031981080770492554,0.653405487537384,0.5588734149932861,0.02408571168780327,0.6224880218505859,0.47058188915252686,0.0019707109313458204,0.5872378945350647,0.4469590485095978,-0.020837636664509773,0.553519606590271,0.4475845396518707,-0.03561652451753616,0.6750262975692749,0.5468233227729797,0.007537336088716984,0.64091956615448,0.44721320271492004,-0.016779087483882904,0.5958989858627319,0.43065547943115234,-0.037826646119356155,0.5574743747711182,0.44545072317123413,-0.04951484128832817,0.6995247602462769,0.5456721782684326,-0.01417481154203415,0.6665123701095581,0.44348907470703125,-0.03309636935591698,0.6176906228065491,0.4263985753059387,-0.046153683215379715,0.5765328407287598,0.4384133517742157,-0.05255559831857681,0.7267704606056213,0.5549655556678772,-0.03785410523414612,0.6984825730323792,0.47251611948013306,-0.0509672574698925,0.6600446105003357,0.4471057951450348,-0.058363642543554306,0.6248128414154053,0.44671785831451416,-0.062469929456710815,C
0.7875336408615112,0.7730991840362549,-5.45368514792699e-08,0.7079489827156067,0.7534686923027039,0.00018426685710437596,0.6358526945114136,0.7001831531524658,-0.004077834077179432,0.5812614560127258,0.6747269034385681,-0.015216036699712276,0.533549427986145,0.6643108129501343,-0.025654776021838188,0.6541187167167664,0.562304675579071,0.027765868231654167,0.6237307786941528,0.47584474086761475,0.008556763641536236,0.5896421670913696,0.450949490070343,-0.01280377246439457,0.5559138059616089,0.4495198428630829,-0.02714683674275875,0.6747203469276428,0.5508497953414917,0.010692483745515347,0.6405956149101257,0.455528199672699,-0.009809748269617558,0.5978230237960815,0.43543219566345215,-0.029420793056488037,0.5592010021209717,0.4447574019432068,-0.04126300290226936,0.698786735534668,0.5493157505989075,-0.011278233490884304,0.6656674742698669,0.45080244541168213,-0.026923323050141335,0.6196843385696411,0.4286341071128845,-0.03856422007083893,0.5786690711975098,0.43412092328071594,-0.045174404978752136,0.725834310054779,0.5568774938583374,-0.03508759289979935,0.6968473196029663,0.47806039452552795,-0.04620826989412308,0.660477340221405,0.44794172048568726,-0.052507560700178146,0.6256556510925293,0.43984103202819824,-0.05637188255786896,C
0.7822103500366211,0.771120011806488,-2.2371104080320947e-08,0.7043179869651794,0.752332329750061,-0.003317698370665312,0.6328243017196655,0.699185311794281,-0.009268912486732006,0.5783600211143494,0.673724353313446,-0.021463541314005852,0.530007541179657,0.6634954214096069,-0.03264972195029259,0.6508215069770813,0.5618411302566528,0.0231553316116333,0.6203003525733948,0.47534894943237305,0.0018320424715057015,0.5858142971992493,0.45145976543426514,-0.020157184451818466,0.5522814989089966,0.44998565316200256,-0.03457869216799736,0.6720242500305176,0.5501490235328674,0.007527362555265427,0.637749433517456,0.453457236289978,-0.015851709991693497,0.5937833189964294,0.43583551049232483,-0.036293867975473404,0.5554993152618408,0.4475136399269104,-0.04784434288740158,0.6964092254638672,0.549003005027771,-0.013230733573436737,0.663649320602417,0.44996610283851624,-0.031470537185668945,0.6161770820617676,0.43149736523628235,-0.044171884655952454,0.5750700235366821,0.4400957226753235,-0.05058550462126732,0.7236618399620056,0.5583252310752869,-0.035987820476293564,0.6959722638130188,0.47940710186958313,-0.0486116036772728,0.6590882539749146,0.4518623352050781,-0.055949147790670395,0.6243636012077332,0.4466480016708374,-0.06014382839202881,C
0.781947135925293,0.7727150321006775,-3.8961246673352434e-08,0.7050252556800842,0.7545217275619507,-0.002669112989678979,0.6332224011421204,0.701012909412384,-0.00862613320350647,0.5792917609214783,0.6757571697235107,-0.02070298232138157,0.5314294695854187,0.6654304265975952,-0.031877778470516205,0.6491988897323608,0.5626848340034485,0.021968988701701164,0.6188711524009705,0.4762057065963745,0.0003283206606283784,0.5847377777099609,0.4521920680999756,-0.022062215954065323,0.5512369275093079,0.45249950885772705,-0.03667708858847618,0.6701720952987671,0.5509396195411682,0.0063279541209340096,0.636661946773529,0.454847514629364,-0.01681487262248993,0.5941546559333801,0.43627089262008667,-0.03736304119229317,0.5561105012893677,0.447854220867157,-0.04914044216275215,0.694605827331543,0.5500485897064209,-0.014187999069690704,0.6620481610298157,0.4516119956970215,-0.03186750039458275,0.6166539788246155,0.4313233196735382,-0.04451274126768112,0.5763316750526428,0.43908682465553284,-0.051239561289548874,0.7223653793334961,0.5598934292793274,-0.03661240264773369,0.6960139870643616,0.4809781312942505,-0.04936065524816513,0.6599956750869751,0.45256322622299194,-0.056910641491413116,0.6253469586372375,0.44686833024024963,-0.061320189386606216,C
0.7817789316177368,0.7690746784210205,-3.199789588848034e-08,0.7040340304374695,0.7509872913360596,-0.0021923910826444626,0.6321985125541687,0.6980890035629272,-0.00856854673475027,0.5780852437019348,0.6728081703186035,-0.021155457943677902,0.5295092463493347,0.6626552939414978,-0.032820455729961395,0.6489790081977844,0.5597420334815979,0.021700559183955193,0.6168472170829773,0.47309115529060364,-0.0003106115909758955,0.5821936726570129,0.4496210813522339,-0.022800158709287643,0.5485881567001343,0.44994041323661804,-0.037292301654815674,0.670017421245575,0.5487015843391418,0.005644622258841991,0.6350017189979553,0.4526691734790802,-0.018075304105877876,0.5914891958236694,0.43459612131118774,-0.038739901036024094,0.5528746247291565,0.4462437033653259,-0.05034496635198593,0.6942142248153687,0.5484131574630737,-0.015247637405991554,0.6600894331932068,0.4503840208053589,-0.03318651020526886,0.6137238144874573,0.43086931109428406,-0.045604001730680466,0.5726962089538574,0.4384843409061432,-0.05201562121510506,0.7213833332061768,0.5587397217750549,-0.0379941500723362,0.6941309571266174,0.4797562062740326,-0.050659745931625366,0.657604455947876,0.45120716094970703,-0.05796794965863228,0.6223637461662292,0.444500595331192,-0.06215304881334305,C
0.781439483165741,0.7702482342720032,-3.5673853204798434e-08,0.7033304572105408,0.7517658472061157,-0.002329193754121661,0.6322160363197327,0.6991047859191895,-0.008592535741627216,0.5786889791488647,0.6738479137420654,-0.021101737394928932,0.5308126211166382,0.6628881692886353,-0.03275918588042259,0.6488187909126282,0.5614680051803589,0.021441137418150902,0.6174004077911377,0.473833292722702,-0.0008106185705401003,0.5830153822898865,0.45017775893211365,-0.02357940562069416,0.5498001575469971,0.450910747051239,-0.03816991671919823,0.6700624227523804,0.5497122406959534,0.005339928902685642,0.6355847120285034,0.4523242115974426,-0.018430009484291077,0.5918942093849182,0.4342060089111328,-0.03909200429916382,0.5533925294876099,0.4466664791107178,-0.050656259059906006,0.6942748427391052,0.5487278699874878,-0.015615900978446007,0.660788357257843,0.4498976469039917,-0.03332008421421051,0.6144360303878784,0.42991897463798523,-0.04568067938089371,0.574019730091095,0.43804797530174255,-0.05205786973237991,0.721511721611023,0.5582207441329956,-0.038495708256959915,0.6941189169883728,0.47920751571655273,-0.05089159309864044,0.6575924754142761,0.45091861486434937,-0.05793384835124016,0.6229447722434998,0.4454328715801239,-0.061877068132162094,C
0.7806304693222046,0.7708864808082581,-3.579367557904334e-08,0.7020869255065918,0.7524237632751465,-0.001546331332065165,0.630820631980896,0.7004263997077942,-0.007288412190973759,0.5769467949867249,0.6747196316719055,-0.01944263093173504,0.5284313559532166,0.6629732847213745,-0.030696742236614227,0.648501992225647,0.5622185468673706,0.024095211178064346,0.6171994805335999,0.4750913977622986,0.0029200331773608923,0.5832053422927856,0.4516727924346924,-0.019358307123184204,0.550243079662323,0.4528011083602905,-0.03368789330124855,0.6691969037055969,0.5505033731460571,0.007842195220291615,0.6353495121002197,0.45414215326309204,-0.014591173268854618,0.5920143723487854,0.4353158473968506,-0.03486781194806099,0.5534643530845642,0.44713109731674194,-0.04652651771903038,0.6930573582649231,0.5493229627609253,-0.013372139073908329,0.6597164869308472,0.45145565271377563,-0.03001098521053791,0.6144461631774902,0.4314166307449341,-0.041914813220500946,0.5750536322593689,0.4391728341579437,-0.04829613119363785,0.7195464372634888,0.5579635500907898,-0.036518827080726624,0.6910769939422607,0.4795059263706207,-0.048098281025886536,0.6550830602645874,0.45054692029953003,-0.05484496429562569,0.6210444569587708,0.4434313178062439,-0.0588068887591362,C
0.779859185218811,0.7701605558395386,-4.011771537193454e-08,0.7018095254898071,0.7535815238952637,-0.001689679455012083,0.6292399764060974,0.7017338871955872,-0.006848011631518602,0.5745050311088562,0.6768155097961426,-0.01848721317946911,0.5256607532501221,0.6666660904884338,-0.02920229360461235,0.6463478803634644,0.562684178352356,0.025510447099804878,0.6146361827850342,0.47866952419281006,0.006069434806704521,0.5805491805076599,0.45516395568847656,-0.01503895502537489,0.54704749584198,0.45354074239730835,-0.029304126277565956,0.667371392250061,0.5501888990402222,0.009210705757141113,0.6318145990371704,0.45647090673446655,-0.01230718195438385,0.5885477066040039,0.4383288323879242,-0.032112929970026016,0.5502346754074097,0.44912558794021606,-0.04370700940489769,0.6917352080345154,0.5486800670623779,-0.012119544669985771,0.6569482088088989,0.45283418893814087,-0.028846610337495804,0.6103246212005615,0.4335598945617676,-0.04105034098029137,0.569581151008606,0.4412282109260559,-0.047716911882162094,0.7186211943626404,0.5574350357055664,-0.03538842126727104,0.6890954971313477,0.4800376892089844,-0.047608789056539536,0.6520859003067017,0.4519307017326355,-0.054972268640995026,0.6171457767486572,0.4453200697898865,-0.05947048217058182,C
0.7740556597709656,0.7722516059875488,-2.9549823921115603e-08,0.6966531276702881,0.7527186870574951,-0.0022939599584788084,0.6283239126205444,0.7032595276832581,-0.009465260431170464,0.5747668147087097,0.6793011426925659,-0.023035716265439987,0.525680422782898,0.6677509546279907,-0.035899095237255096,0.6461324691772461,0.5655658841133118,0.021695174276828766,0.6149917244911194,0.4791052043437958,-3.8161328120622784e-05,0.5808020830154419,0.45593512058258057,-0.02254795841872692,0.5476337671279907,0.4561458230018616,-0.03720152750611305,0.66716068983078,0.5543416738510132,0.005400105845183134,0.6324375867843628,0.45859402418136597,-0.017728395760059357,0.589072585105896,0.4401782155036926,-0.038214948028326035,0.5506008863449097,0.4519406259059906,-0.05020105466246605,0.6908748745918274,0.5533552765846252,-0.015766551718115807,0.6573370695114136,0.45593947172164917,-0.03338971361517906,0.6114768385887146,0.4359106123447418,-0.045484211295843124,0.5709936022758484,0.4437830150127411,-0.052009377628564835,0.7170996069908142,0.5618832111358643,-0.03884910047054291,0.6887343525886536,0.4842433035373688,-0.05166766792535782,0.6523717641830444,0.4554178714752197,-0.05889269337058067,0.6174176931381226,0.44899386167526245,-0.06310315430164337,C
